ID,Class1,Class2,Class3,Class4,Class5,Class6,Class7,Class8,Class9,Class10,Class11,Class12,Class13,Class14,Class15,Class16,Class17,Class18,Class19,Class20,Class21,Class22,Class23,Class24,Class25,Class26,Class27,Class28,Class29,Class30,Class31,Class32,Class33,Class34,Class35,Class36,Class37,Class38,Class39,Class40,Class41,Class42,Class43,Class44,Class45,Class46,Class47,Class48,Class49,Class50
2265,0.0000007,0.0000023,0.0000029,0.0000726,0.0000664,0.0000371,0.0000043,0.0000469,0.0000082,0.0000138,0.0000131,0.0000007,0.0000015,0.0000006,0.0000010,0.9987082,0.0000193,0.0000034,0.0000110,0.0000001,0.0000200,0.0000008,0.0000071,0.0000033,0.0000012,0.0000242,0.0000021,0.0000100,0.0000325,0.0000155,0.0000000,0.0000101,0.0000006,0.0001126,0.0000007,0.0000047,0.0002193,0.0000139,0.0000062,0.0000072,0.0000251,0.0000012,0.0000038,0.0004286,0.0000036,0.0000013,0.0000031,0.0000046,0.0000150,0.0000075
2266,0.0000045,0.0000082,0.0000520,0.0000612,0.0021343,0.0014287,0.0000099,0.0000085,0.0004318,0.0000117,0.0000034,0.0000011,0.0000022,0.0000019,0.0000918,0.0000048,0.0000162,0.0000126,0.0000819,0.9830390,0.0000444,0.0000133,0.0000263,0.0003354,0.0001650,0.0004572,0.0000150,0.0000952,0.0002163,0.0001660,0.0000145,0.0002977,0.0000199,0.0000015,0.0001916,0.0012250,0.0000603,0.0000252,0.0059138,0.0000017,0.0000082,0.0000153,0.0000042,0.0002415,0.0010514,0.0002491,0.0000386,0.0015066,0.0001705,0.0000233
2267,0.0000004,0.0000001,0.0000074,0.0000000,0.0000008,0.0000010,0.0000036,0.0000007,0.0000023,0.0000036,0.0000002,0.0000103,0.0000012,0.0000324,0.0000007,0.0000000,0.0000050,0.0000007,0.0000011,0.0000003,0.0000022,0.0000049,0.0000002,0.9992630,0.0000064,0.0000023,0.0000148,0.0000016,0.0000073,0.0000043,0.0000030,0.0000001,0.0000012,0.0000008,0.0000022,0.0000071,0.0000763,0.0000005,0.0000003,0.0000005,0.0000194,0.0003877,0.0000013,0.0000204,0.0000011,0.0000003,0.0000006,0.0000009,0.0000927,0.0000047
2268,0.0030981,0.0188061,0.0030775,0.0177886,0.0088631,0.0025556,0.0004601,0.1724594,0.0047134,0.0231796,0.0089762,0.0063866,0.0042067,0.0162874,0.0007059,0.0020414,0.0012599,0.0066900,0.0094361,0.1979964,0.0011968,0.0030125,0.0094501,0.0040230,0.0001686,0.0285703,0.0045036,0.0031474,0.0051012,0.0004202,0.0249242,0.0036168,0.0161255,0.0222664,0.0037890,0.0061763,0.0009628,0.2588550,0.0545888,0.0025817,0.0015560,0.0026064,0.0023036,0.0025684,0.0054387,0.0101858,0.0045988,0.0009225,0.0033919,0.0039596
2269,0.0000044,0.0000332,0.0000085,0.0000193,0.0001026,0.0000105,0.0034855,0.0001869,0.0000098,0.0000032,0.0000220,0.0000023,0.0000142,0.0000030,0.0000096,0.0000061,0.9950825,0.0000052,0.0000098,0.0000032,0.0000022,0.0000010,0.0000866,0.0000021,0.0000233,0.0001498,0.0000272,0.0000061,0.0000067,0.0000186,0.0000865,0.0000262,0.0000224,0.0000149,0.0000053,0.0003137,0.0000018,0.0000098,0.0000037,0.0000155,0.0001124,0.0000005,0.0000005,0.0000244,0.0000015,0.0000059,0.0000049,0.0000009,0.0000002,0.0000036
2270,0.0000155,0.0000020,0.0000025,0.0000112,0.0002614,0.0000257,0.0000050,0.0000019,0.0000094,0.0000020,0.0000131,0.0000078,0.0000039,0.0001792,0.0000068,0.0000028,0.0000024,0.0000022,0.0000045,0.0000010,0.0000080,0.0000130,0.0000731,0.9986884,0.0000034,0.0000035,0.0000006,0.0002669,0.0000014,0.0000008,0.0000090,0.0000162,0.0000023,0.0000227,0.0000072,0.0000782,0.0000179,0.0000006,0.0000117,0.0000043,0.0000035,0.0000239,0.0000010,0.0000010,0.0000131,0.0001273,0.0000016,0.0000006,0.0000031,0.0000353
2271,0.0000135,0.0060391,0.0003437,0.0033885,0.0000920,0.0005830,0.0001571,0.0002416,0.0000050,0.0001187,0.0000798,0.0000691,0.0055493,0.0005711,0.0004043,0.0000581,0.0009054,0.0000439,0.0000014,0.0002077,0.0007942,0.0042227,0.0000991,0.9408242,0.0001939,0.0002997,0.0002617,0.0000875,0.0012168,0.0043494,0.0013708,0.0149636,0.0000746,0.0003149,0.0001708,0.0001654,0.0000444,0.0001305,0.0000673,0.0000317,0.0000154,0.0000742,0.0004006,0.0002561,0.0008333,0.0002220,0.0000086,0.0004167,0.0003904,0.0088269
2272,0.0061104,0.0006846,0.0002152,0.0005195,0.0033780,0.0003552,0.0021878,0.0005719,0.4880345,0.0000964,0.0241273,0.0069865,0.0060995,0.0063513,0.0002764,0.0029370,0.0020626,0.0002459,0.0001231,0.0503586,0.0109869,0.0001815,0.0042406,0.0515784,0.0012300,0.0032975,0.0497476,0.0000863,0.0002395,0.0004499,0.0074718,0.2463262,0.0014023,0.0004773,0.0002399,0.0055114,0.0000171,0.0010812,0.0003087,0.0006812,0.0011086,0.0007169,0.0041354,0.0003509,0.0017358,0.0008701,0.0000896,0.0019055,0.0001033,0.0017070
2273,0.0003782,0.0000119,0.0000136,0.0000216,0.0002095,0.0000217,0.0000228,0.0000231,0.0000587,0.0005514,0.0000123,0.0000946,0.0002028,0.0166681,0.0001153,0.0000985,0.0003413,0.0001084,0.0000026,0.0055447,0.0002103,0.0004397,0.9173667,0.0001498,0.0000281,0.0046227,0.0001084,0.0000233,0.0013844,0.0008212,0.0000894,0.0000039,0.0004525,0.0000414,0.0299915,0.0000407,0.0000446,0.0001931,0.0006006,0.0107064,0.0000223,0.0000533,0.0035920,0.0030589,0.0002426,0.0001152,0.0002150,0.0002589,0.0000324,0.0005898
2274,0.0001686,0.0001009,0.0000760,0.0211744,0.0000668,0.0156952,0.0002594,0.0002688,0.0004423,0.0001924,0.0007327,0.0002181,0.0003596,0.0037769,0.0000631,0.0001499,0.0003217,0.0000428,0.0009928,0.0014308,0.0000508,0.0000603,0.0001523,0.0005557,0.0009052,0.0014433,0.0001937,0.0588124,0.0000074,0.0000826,0.0035839,0.0001310,0.8687500,0.0001260,0.0007472,0.0001227,0.0013001,0.0076509,0.0002715,0.0011399,0.0002745,0.0003414,0.0015440,0.0018561,0.0007139,0.0006658,0.0000756,0.0003813,0.0002076,0.0013197
2275,0.0001204,0.0097378,0.0002900,0.0000088,0.0038836,0.0000766,0.0000268,0.0000707,0.0005174,0.0001512,0.0001156,0.0000796,0.0018791,0.0000539,0.0002158,0.0001181,0.0004073,0.0001023,0.0000519,0.0000043,0.0023694,0.0008905,0.0001690,0.0000812,0.0015539,0.0000924,0.0000401,0.0009829,0.0000066,0.0001066,0.0099904,0.0001041,0.0001485,0.0000266,0.0001600,0.0025231,0.0003459,0.0009299,0.9293813,0.0001465,0.0000096,0.0002709,0.0000617,0.0003855,0.0001113,0.0128516,0.0002430,0.0169314,0.0008710,0.0003041
2276,0.1473919,0.0014412,0.0008708,0.0025506,0.0039919,0.0420204,0.0032730,0.0412864,0.0682109,0.0048889,0.2565483,0.0018949,0.0066208,0.0400221,0.0306616,0.0038852,0.0011043,0.0393915,0.0269011,0.0114766,0.0024571,0.0043413,0.0012602,0.0125197,0.0020789,0.0024151,0.0033623,0.0026617,0.0010436,0.0018446,0.0054157,0.0604064,0.0036638,0.0024754,0.0012846,0.0086477,0.0017022,0.0129109,0.0014837,0.0018538,0.0166787,0.0011001,0.0036114,0.0017146,0.0007855,0.0086017,0.0346658,0.0555721,0.0082598,0.0007495
2277,0.0137453,0.0020224,0.0057909,0.0002402,0.0019046,0.0008528,0.0305743,0.0111113,0.0005162,0.0003266,0.0096194,0.0005229,0.4892487,0.0001494,0.0032111,0.0006351,0.2111099,0.0347528,0.0003585,0.0246119,0.0086758,0.0002352,0.0161214,0.0117979,0.0006687,0.0005902,0.0011207,0.0453981,0.0000495,0.0007818,0.0004308,0.0094126,0.0020549,0.0007404,0.0024998,0.0004932,0.0012879,0.0035805,0.0000295,0.0348179,0.0015509,0.0014092,0.0021555,0.0006165,0.0018595,0.0012191,0.0015177,0.0009704,0.0034809,0.0031293
2278,0.0012230,0.0007397,0.0006564,0.0003947,0.0021747,0.0004178,0.0011141,0.0012534,0.0004841,0.0008823,0.0013083,0.0006812,0.0014699,0.0012892,0.0040930,0.0022126,0.0036019,0.0003450,0.0006539,0.1456347,0.2215562,0.0022995,0.0005263,0.0006873,0.0026072,0.0009709,0.0007317,0.0022701,0.0012060,0.0003258,0.0005746,0.0032260,0.1406634,0.0014790,0.0015800,0.0972359,0.0003469,0.0019151,0.0011504,0.0048194,0.0004256,0.0042598,0.0000627,0.0004844,0.1875717,0.0232370,0.0008091,0.0239251,0.0059036,0.0965195
2279,0.0000100,0.0000003,0.0000004,0.0000983,0.0000009,0.0000009,0.0000019,0.0000021,0.0000005,0.0000006,0.0000005,0.0000000,0.0000044,0.0000004,0.0000035,0.0000003,0.0000025,0.0000044,0.0000021,0.0000009,0.0000008,0.0000032,0.0000032,0.9998028,0.0000043,0.0000012,0.0000008,0.0000007,0.0000008,0.0000007,0.0000030,0.0000002,0.0000003,0.0000041,0.0000007,0.0000008,0.0000015,0.0000003,0.0000039,0.0000024,0.0000140,0.0000013,0.0000017,0.0000033,0.0000005,0.0000006,0.0000010,0.0000022,0.0000044,0.0000005
2280,0.0257574,0.0036941,0.0044130,0.0005740,0.0029426,0.0089684,0.3762815,0.0070507,0.0007697,0.0007103,0.0043894,0.1168493,0.0089750,0.0004472,0.0007848,0.0069673,0.0019646,0.0036588,0.0161004,0.0014938,0.0002923,0.0015990,0.0306278,0.0033626,0.0005382,0.0049197,0.1469649,0.0057467,0.0013591,0.0002396,0.0005005,0.0538238,0.0016723,0.0033652,0.0067737,0.0022169,0.0036443,0.0148762,0.0009470,0.0039872,0.0026079,0.0035511,0.0151126,0.0253007,0.0162387,0.0019207,0.0292826,0.0013064,0.0236044,0.0008260
2281,0.0046602,0.1752690,0.0020850,0.0044323,0.0418415,0.0008897,0.0025897,0.0013856,0.0023816,0.0233705,0.0015032,0.0023043,0.0030691,0.0696033,0.0525291,0.0003393,0.0017662,0.0010765,0.0469827,0.0124743,0.0040085,0.0329158,0.0557680,0.0029617,0.2684797,0.0143588,0.0009187,0.0060750,0.0010052,0.0394375,0.0047115,0.0033938,0.0002034,0.0004688,0.0000495,0.0059016,0.0028213,0.0090563,0.0042518,0.0076528,0.0014455,0.0351298,0.0053221,0.0135879,0.0018795,0.0019105,0.0052568,0.0026787,0.0151140,0.0026820
2282,0.0065991,0.0051479,0.0036129,0.0063664,0.0018561,0.0097964,0.0027014,0.0071571,0.0076842,0.0068732,0.0563452,0.0010165,0.0024613,0.0071800,0.0072542,0.0108327,0.0074203,0.2232979,0.0002220,0.0058015,0.0492736,0.0019133,0.0084417,0.0039300,0.0137602,0.0123498,0.0024969,0.0046633,0.0007606,0.1129635,0.0028290,0.0389552,0.0021554,0.0004050,0.0199883,0.0033241,0.0029068,0.0014941,0.0028981,0.0029599,0.0748703,0.0039334,0.0066071,0.0593536,0.0137163,0.1338947,0.0020094,0.0238556,0.0067313,0.0069333
2283,0.0134833,0.0304603,0.0001169,0.0006470,0.0017706,0.0083270,0.0679739,0.0008161,0.0011026,0.0009542,0.0090733,0.1148193,0.0000584,0.0019255,0.0027140,0.0013421,0.0625875,0.0000977,0.0008129,0.0004672,0.0005610,0.0009699,0.0006826,0.0013874,0.0176722,0.0058744,0.0037814,0.0005176,0.0078299,0.0002028,0.0036088,0.0006539,0.0033793,0.0005350,0.0125804,0.0020265,0.0648783,0.0009056,0.0068668,0.5162853,0.0012680,0.0006570,0.0063352,0.0047853,0.0000948,0.0039864,0.0032196,0.0018123,0.0068324,0.0002601
2284,0.0009202,0.0006434,0.5986953,0.0006460,0.0000856,0.0019340,0.0001240,0.0001775,0.0394387,0.0000182,0.0021833,0.0041944,0.0659105,0.0003063,0.0000853,0.0004906,0.0011281,0.0009148,0.0160789,0.1059729,0.0483011,0.0002068,0.0032238,0.0158370,0.0000841,0.0001347,0.0001159,0.0000559,0.0053578,0.0002025,0.0002307,0.0351938,0.0006506,0.0068069,0.0001228,0.0118320,0.0000583,0.0000669,0.0000640,0.0000633,0.0050120,0.0010090,0.0002773,0.0015138,0.0011245,0.0016406,0.0006817,0.0039011,0.0006833,0.0156002
2285,0.0000008,0.0000018,0.0000718,0.0000013,0.0000014,0.0000157,0.0000098,0.0000002,0.0000002,0.0000585,0.0000410,0.0000010,0.0000301,0.0000018,0.0000029,0.0000082,0.0000137,0.0000088,0.9995782,0.0000011,0.0000004,0.0000012,0.0000006,0.0000006,0.0000039,0.0000031,0.0000018,0.0000248,0.0000067,0.0000010,0.0000090,0.0000280,0.0000008,0.0000001,0.0000013,0.0000003,0.0000025,0.0000075,0.0000006,0.0000001,0.0000049,0.0000003,0.0000006,0.0000067,0.0000003,0.0000014,0.0000008,0.0000281,0.0000142,0.0000002
2286,0.0006031,0.0004847,0.1109258,0.2234488,0.0010721,0.0102476,0.0010503,0.0026603,0.0001988,0.0000298,0.0003748,0.0010997,0.0037401,0.0059471,0.0026382,0.0060619,0.0008692,0.0003867,0.0001957,0.0050844,0.0004121,0.0005506,0.5816165,0.0002621,0.0010612,0.0010753,0.0007100,0.0051936,0.0003545,0.0023555,0.0001244,0.0042302,0.0023823,0.0003986,0.0059367,0.0001719,0.0006543,0.0007290,0.0053329,0.0000522,0.0023687,0.0000401,0.0029914,0.0005051,0.0005616,0.0009085,0.0000919,0.0011340,0.0006699,0.0000059
2287,0.1091252,0.0013835,0.0001216,0.0021092,0.0010470,0.0018917,0.0001869,0.0004312,0.0182730,0.0011913,0.0015537,0.0054529,0.0014489,0.0006085,0.0021627,0.0009472,0.0007409,0.0004899,0.0095701,0.0005020,0.0095482,0.0060904,0.0013630,0.0259378,0.0071880,0.0001260,0.0001910,0.0020046,0.0004836,0.0009119,0.0103370,0.0012235,0.0009126,0.0011353,0.0017478,0.0087665,0.0120568,0.0008811,0.0009505,0.0236066,0.1175609,0.0023768,0.0000071,0.0085398,0.5867996,0.0023425,0.0009502,0.0005929,0.0005535,0.0055771
2288,0.0000004,0.0000034,0.0000011,0.0001348,0.0001861,0.0000005,0.0000167,0.0006053,0.0000895,0.0018381,0.0000037,0.0000038,0.0000015,0.0000541,0.0003900,0.0000510,0.7380368,0.0000014,0.0000096,0.0000112,0.0000028,0.0000074,0.0000041,0.0000884,0.0000312,0.0000233,0.0000790,0.0000074,0.2431413,0.0002095,0.0000084,0.0000012,0.0000144,0.0144692,0.0000002,0.0000122,0.0000039,0.0000976,0.0000980,0.0000046,0.0000051,0.0000584,0.0000046,0.0000071,0.0000018,0.0000059,0.0000153,0.0000119,0.0000054,0.0001416
2289,0.0001051,0.0031908,0.0524585,0.0002142,0.0000502,0.0030233,0.0000717,0.0015233,0.0000140,0.0000122,0.0260166,0.0000161,0.0012795,0.0004680,0.0033920,0.0001232,0.0000357,0.0012076,0.0002367,0.0000631,0.0000182,0.0001726,0.0017920,0.0000579,0.8830180,0.0001701,0.0000101,0.0002990,0.0000141,0.0000209,0.0000275,0.0000323,0.0149552,0.0002840,0.0000153,0.0000826,0.0000218,0.0000852,0.0001756,0.0047319,0.0000018,0.0000180,0.0000610,0.0000194,0.0000200,0.0000257,0.0000057,0.0000748,0.0001226,0.0001644
2290,0.0000077,0.0021177,0.0013696,0.0000059,0.0000487,0.0000261,0.0118498,0.0000152,0.0086010,0.0001366,0.0115668,0.0003176,0.0001306,0.0000569,0.0000801,0.0001102,0.0000392,0.0001898,0.0014065,0.0000051,0.0000068,0.0000318,0.0000377,0.0011452,0.0006403,0.0003009,0.0003690,0.0000447,0.0000654,0.0001764,0.0005106,0.0002678,0.0000074,0.0068495,0.0000008,0.0000384,0.0001023,0.0003944,0.0000554,0.0004015,0.0011836,0.0000149,0.0007477,0.0000707,0.0001033,0.0002235,0.0001140,0.0000781,0.0002662,0.9476704
2291,0.0000679,0.0001998,0.0020364,0.0000029,0.0000590,0.0000194,0.0000053,0.0000115,0.0000502,0.0000260,0.0000073,0.9730076,0.0000296,0.0000042,0.0000054,0.0000311,0.0000117,0.0005350,0.0000226,0.0001185,0.0012481,0.0000049,0.0000150,0.0000009,0.0000117,0.0000001,0.0000131,0.0000011,0.0001139,0.0000132,0.0000012,0.0000478,0.0208573,0.0000258,0.0000052,0.0000978,0.0000562,0.0000798,0.0000416,0.0001066,0.0004587,0.0000011,0.0002083,0.0000591,0.0000466,0.0000045,0.0001421,0.0000576,0.0000123,0.0000174
2292,0.0001002,0.0006713,0.0154167,0.0006098,0.0014467,0.0072947,0.0014009,0.0018011,0.0003275,0.1281151,0.0021361,0.0020075,0.0023336,0.0033449,0.0000709,0.0116965,0.0001456,0.0020713,0.0005331,0.0686202,0.0008065,0.0033607,0.0014935,0.0000244,0.0008310,0.0010120,0.0002867,0.0061943,0.0021311,0.0017617,0.0013794,0.0415435,0.0000220,0.0013511,0.0008555,0.0670646,0.4124600,0.0037641,0.0863455,0.0021000,0.0504035,0.0014954,0.0040157,0.0090146,0.0375446,0.0012130,0.0050405,0.0013607,0.0003464,0.0046344
2293,0.0001317,0.0457363,0.0000209,0.0059302,0.0000230,0.0010969,0.0745365,0.0001048,0.0018818,0.0006131,0.0000903,0.0000747,0.0002561,0.0008854,0.0011427,0.0039522,0.0000254,0.0001002,0.0004770,0.0000558,0.8309987,0.0004074,0.0000337,0.0013752,0.0001094,0.0046345,0.0000956,0.0001370,0.0035178,0.0041161,0.0002274,0.0035197,0.0001117,0.0044796,0.0004270,0.0013343,0.0003370,0.0017722,0.0000685,0.0000474,0.0002466,0.0005967,0.0000753,0.0001644,0.0003595,0.0006733,0.0001063,0.0023065,0.0001668,0.0004195
2294,0.0045516,0.0018598,0.0001567,0.0033325,0.0006874,0.0137378,0.0013267,0.0043121,0.0103391,0.0023824,0.0001596,0.0006667,0.0048610,0.0007409,0.0040400,0.8663775,0.0002813,0.0003170,0.0009687,0.0155019,0.0018109,0.0034235,0.0043778,0.0003040,0.0018982,0.0003748,0.0043275,0.0009074,0.0005489,0.0003287,0.0000947,0.0008235,0.0028570,0.0030729,0.0009355,0.0003613,0.0025978,0.0006153,0.0001923,0.0003635,0.0104722,0.0025073,0.0030189,0.0000898,0.0117359,0.0019995,0.0005179,0.0015766,0.0006681,0.0005973
2295,0.0536790,0.0109045,0.0001509,0.0023656,0.0011914,0.0009114,0.0104542,0.0004141,0.0004078,0.0008389,0.0031317,0.0003304,0.0054246,0.0003449,0.0030792,0.0008083,0.0015729,0.0012058,0.0109858,0.0030698,0.0016756,0.4951768,0.0010505,0.0092825,0.0086447,0.0363599,0.0179626,0.0063405,0.0030190,0.0006927,0.0055872,0.0425241,0.0042205,0.0001383,0.0625045,0.0009979,0.0094306,0.0029106,0.0201085,0.0020058,0.0016962,0.0957176,0.0083340,0.0064218,0.0009858,0.0007750,0.0371275,0.0059544,0.0003480,0.0007357
2296,0.0013483,0.0013451,0.0067373,0.0258452,0.0046351,0.0008518,0.0117082,0.0079741,0.0084705,0.0026974,0.0034553,0.0466790,0.0019376,0.0018237,0.0014183,0.0008521,0.0441218,0.0091654,0.0009805,0.0386938,0.0088211,0.0027555,0.0043415,0.0286887,0.1605571,0.0015999,0.0596247,0.0037976,0.2599048,0.0009127,0.0048971,0.0416221,0.0041162,0.0504177,0.0067766,0.0036795,0.0017020,0.0223302,0.0009951,0.0024323,0.0209173,0.0176339,0.0056273,0.0019611,0.0082884,0.0336843,0.0009563,0.0140604,0.0056535,0.0005045
2297,0.0004145,0.0003814,0.0001990,0.0007958,0.0002081,0.0001076,0.0001709,0.0005496,0.0002499,0.0006593,0.9559577,0.0004771,0.0010804,0.0003520,0.0016614,0.0000799,0.0045742,0.0024049,0.0002058,0.0001203,0.0000406,0.0000506,0.0087135,0.0008185,0.0005100,0.0016360,0.0004325,0.0008091,0.0036937,0.0008285,0.0000283,0.0001513,0.0004130,0.0008453,0.0018337,0.0015249,0.0005705,0.0004451,0.0002756,0.0007300,0.0016240,0.0002452,0.0003144,0.0000386,0.0001194,0.0004378,0.0007573,0.0000929,0.0003719,0.0009983
2298,0.0000274,0.0000271,0.0000633,0.0020932,0.0000007,0.0021412,0.0006819,0.0000791,0.0291884,0.0000167,0.0001329,0.0021757,0.0001210,0.0000696,0.9413374,0.0000387,0.0000612,0.0000091,0.0000135,0.0000279,0.0019900,0.0000241,0.0000058,0.0000577,0.0000341,0.0000935,0.0001270,0.0000424,0.0000697,0.0002152,0.0000189,0.0001476,0.0000156,0.0002157,0.0001489,0.0000150,0.0000370,0.0000359,0.0000398,0.0001154,0.0000690,0.0000075,0.0000042,0.0161613,0.0000300,0.0009954,0.0006993,0.0000008,0.0002653,0.0000119
2299,0.0402061,0.0181405,0.0019068,0.6720861,0.0092044,0.0076395,0.0002850,0.0003752,0.0124882,0.0095945,0.0006605,0.0003067,0.0011773,0.0042104,0.0017120,0.0001439,0.0066436,0.0001822,0.0023766,0.0067781,0.0001666,0.0042267,0.0097211,0.0050128,0.0019944,0.0017936,0.0026731,0.0013267,0.0036285,0.0002074,0.0000478,0.0823568,0.0001507,0.0009877,0.0005630,0.0001121,0.0006078,0.0010649,0.0004129,0.0253420,0.0235867,0.0016593,0.0001929,0.0003613,0.0012212,0.0267086,0.0058392,0.0001835,0.0014683,0.0002648
2300,0.0368974,0.0023181,0.0024110,0.0054526,0.0051671,0.0034317,0.0013045,0.0009588,0.0004728,0.0620279,0.0047830,0.0019289,0.0002006,0.0381688,0.0000593,0.0143314,0.0098026,0.0108187,0.0002787,0.0142541,0.0032152,0.0032141,0.0011050,0.0062388,0.1424841,0.0067072,0.0006502,0.0086098,0.0009912,0.0565016,0.0005544,0.0022022,0.0015883,0.0007552,0.0280393,0.0018584,0.0339588,0.0003900,0.0013281,0.0234533,0.0105484,0.0010466,0.0055974,0.0008447,0.0022258,0.1010905,0.0040643,0.0084153,0.0007363,0.3265171
2301,0.0000591,0.0000080,0.0003295,0.0001746,0.0000156,0.0001801,0.0000174,0.0000071,0.0003787,0.0000377,0.0026468,0.0000376,0.8947317,0.0012777,0.0002474,0.0002707,0.0001306,0.0000863,0.0000268,0.0001678,0.0001913,0.0000141,0.0005418,0.0592367,0.0054527,0.0001020,0.0012554,0.0101655,0.0004442,0.0001135,0.0007542,0.0000070,0.0002769,0.0001153,0.0009911,0.0000002,0.0004566,0.0000909,0.0000305,0.0002048,0.0001126,0.0000702,0.0000078,0.0144656,0.0025417,0.0000838,0.0004757,0.0009438,0.0000080,0.0000150
2302,0.0007672,0.0117902,0.0001419,0.0311723,0.0040458,0.0014424,0.0001693,0.0009651,0.0077455,0.0008390,0.0002410,0.0000920,0.0168332,0.0000290,0.0005350,0.2503947,0.0020941,0.0001384,0.0007458,0.0019042,0.0012246,0.0000650,0.0003949,0.3477278,0.0001189,0.0002851,0.2630936,0.0004511,0.0000409,0.0005650,0.0009993,0.0005582,0.0012226,0.0039660,0.0008498,0.0004828,0.0002523,0.0000574,0.0125453,0.0014329,0.0014431,0.0004296,0.0009523,0.0002033,0.0237644,0.0035259,0.0003691,0.0004030,0.0000900,0.0003995
2303,0.0007528,0.0004385,0.8407111,0.0000858,0.0002604,0.0039396,0.0012421,0.0006972,0.0015883,0.0029810,0.0010297,0.0025460,0.0028367,0.0002187,0.0006106,0.0033437,0.0172560,0.0001659,0.0036478,0.0020236,0.0004890,0.0009265,0.0000094,0.0046127,0.0015540,0.0013394,0.0005019,0.0000145,0.0018465,0.0002008,0.0003412,0.0017732,0.0037685,0.0023040,0.0003131,0.0038739,0.0011354,0.0012274,0.0009599,0.0025685,0.0002798,0.0000815,0.0348252,0.0002272,0.0010812,0.0151722,0.0192212,0.0114633,0.0012689,0.0002441
2304,0.0031849,0.0005892,0.0001404,0.0174557,0.0097708,0.0024707,0.0022592,0.0011860,0.0012919,0.0010801,0.0013811,0.0031008,0.0011376,0.0005569,0.3215628,0.0003009,0.0829546,0.0077766,0.0031611,0.0027389,0.2978572,0.0025615,0.0023190,0.0027953,0.0420305,0.0030032,0.0035488,0.0101091,0.0055746,0.0009066,0.0098643,0.0072859,0.0043317,0.0086256,0.0046893,0.0007329,0.0001443,0.0035920,0.0230941,0.0001733,0.0044190,0.0446676,0.0033791,0.0037697,0.0073582,0.0067339,0.0076107,0.0056138,0.0007913,0.0183174
2305,0.0000147,0.0060139,0.0000312,0.5910917,0.0000345,0.0000430,0.0005408,0.0007159,0.0001536,0.0005582,0.0000730,0.0010903,0.0000847,0.0000687,0.0108974,0.1578205,0.0026343,0.0074205,0.0104378,0.0390109,0.0003829,0.0001993,0.0007510,0.0004445,0.0000874,0.0002200,0.0002518,0.0000192,0.0000875,0.0000513,0.0000454,0.0015191,0.0000377,0.0137780,0.0000335,0.0000520,0.0350387,0.0000785,0.0016052,0.0000200,0.0077502,0.0668386,0.0039685,0.0000394,0.0120766,0.0112799,0.0000358,0.0137357,0.0006599,0.0001768
2306,0.0332617,0.0091728,0.0041958,0.0011772,0.0186400,0.0146448,0.0017089,0.0005386,0.0003642,0.0024000,0.0103125,0.0005517,0.0001623,0.0019962,0.0002134,0.0006655,0.0256626,0.1521176,0.0021357,0.2011560,0.0141743,0.0011965,0.0290156,0.0011532,0.0002919,0.0003465,0.0023927,0.0000408,0.0006761,0.0016195,0.0006977,0.0059803,0.0022679,0.0007826,0.0041097,0.0011943,0.0078001,0.0002006,0.3918748,0.0005288,0.0000577,0.0012367,0.0002445,0.0035374,0.0389218,0.0009164,0.0011329,0.0054452,0.0007022,0.0003834
2307,0.0022952,0.0041639,0.0042541,0.7219960,0.0002440,0.0022988,0.0030782,0.0004023,0.0010860,0.0001454,0.0057326,0.0016423,0.0007787,0.0004321,0.0010789,0.0020437,0.0016050,0.0013580,0.0045173,0.0025304,0.0020570,0.0191309,0.0008221,0.0006228,0.0004532,0.0011782,0.0023869,0.0006021,0.0034623,0.0023183,0.0009802,0.0021734,0.0062089,0.0009792,0.0005283,0.0457057,0.0011316,0.0025614,0.0403885,0.0003768,0.0519342,0.0054001,0.0333856,0.0014963,0.0004886,0.0010372,0.0011126,0.0037497,0.0020731,0.0035718
2308,0.0000978,0.0006453,0.0000641,0.0000566,0.0000395,0.0002468,0.0000519,0.0004254,0.0006991,0.0000507,0.0002439,0.0016898,0.0002154,0.3408410,0.0001421,0.0001128,0.0012534,0.0005378,0.0002660,0.0005309,0.0006091,0.0051459,0.0002832,0.1342117,0.0000290,0.0000190,0.0034352,0.0203488,0.0000860,0.0004408,0.0003537,0.0056805,0.0013312,0.0010042,0.0001725,0.0000816,0.0048359,0.0002290,0.0000840,0.0005299,0.0000937,0.0001531,0.0003810,0.0024571,0.0007100,0.0011571,0.4649343,0.0003549,0.0002345,0.0024029
2309,0.0000001,0.0000017,0.0000003,0.0000105,0.0000001,0.0000012,0.0000250,0.0000728,0.0000002,0.0000197,0.0000002,0.0000017,0.0000048,0.0000016,0.0000227,0.0000016,0.0000030,0.0000025,0.0000018,0.0000155,0.0000005,0.0000031,0.0000118,0.0000135,0.0000005,0.0000014,0.0000051,0.1964472,0.8028453,0.0000145,0.0000021,0.0001526,0.0000005,0.0000006,0.0000020,0.0000145,0.0000010,0.0000022,0.0000270,0.0000007,0.0000054,0.0000332,0.0000001,0.0000089,0.0000065,0.0000007,0.0000604,0.0000012,0.0001503,0.0000002
