ID,Class1,Class2,Class3,Class4,Class5,Class6,Class7,Class8,Class9,Class10,Class11,Class12,Class13,Class14,Class15,Class16,Class17,Class18,Class19,Class20,Class21,Class22,Class23,Class24,Class25,Class26,Class27,Class28,Class29,Class30,Class31,Class32,Class33,Class34,Class35,Class36,Class37,Class38,Class39,Class40,Class41,Class42,Class43,Class44,Class45,Class46,Class47,Class48,Class49,Class50
2056,0.0004514,0.0002769,0.0002145,0.0209462,0.0004298,0.0002754,0.0001094,0.0003377,0.0003003,0.9589581,0.0001367,0.0001308,0.0005185,0.0003229,0.0004317,0.0002647,0.0001540,0.0003735,0.0002024,0.0001293,0.0008255,0.0001061,0.0003759,0.0008779,0.0011167,0.0001735,0.0001576,0.0004988,0.0002139,0.0003132,0.0011049,0.0001562,0.0007760,0.0001108,0.0003779,0.0002568,0.0002206,0.0002443,0.0008165,0.0021913,0.0004840,0.0002152,0.0004580,0.0001081,0.0014919,0.0001705,0.0003422,0.0001380,0.0003146,0.0003988
2057,0.0000164,0.0000400,0.0000878,0.0000593,0.0000472,0.9949795,0.0000657,0.0000129,0.0000300,0.0000123,0.0000105,0.0000162,0.0000399,0.0000106,0.0000105,0.0038803,0.0000024,0.0000069,0.0000305,0.0000181,0.0000025,0.0000083,0.0000061,0.0000076,0.0000447,0.0000083,0.0000026,0.0000164,0.0000075,0.0000051,0.0000117,0.0000145,0.0000248,0.0000072,0.0000201,0.0000325,0.0000421,0.0000658,0.0000100,0.0000145,0.0000103,0.0000298,0.0000115,0.0000779,0.0000016,0.0000946,0.0000118,0.0000083,0.0000129,0.0000121
2058,0.0008149,0.0011274,0.0017115,0.0045264,0.0011345,0.0016154,0.0013585,0.0048924,0.0244739,0.0035899,0.0130856,0.0064100,0.0013165,0.0012562,0.0042075,0.0024544,0.0013595,0.0024467,0.0008768,0.0091836,0.5966331,0.0082710,0.0012824,0.0508790,0.0108596,0.0021620,0.0078876,0.0075693,0.0090994,0.0036707,0.0015843,0.0317095,0.0042972,0.0019217,0.0017846,0.0069701,0.0112933,0.0040926,0.0004069,0.0167070,0.0041938,0.0022667,0.0014962,0.0017633,0.0049227,0.0022197,0.1053888,0.0060384,0.0016710,0.0031164
2059,0.0000073,0.0000014,0.0000034,0.0000161,0.0000204,0.0000303,0.0000021,0.0000042,0.0000013,0.0000019,0.0000046,0.0000030,0.0000017,0.0000037,0.0000017,0.0000049,0.0000029,0.0000037,0.0000446,0.0000541,0.0000011,0.0000010,0.0000056,0.0000014,0.0000021,0.0000013,0.0000043,0.0000004,0.0000028,0.0001320,0.0000025,0.0000039,0.0000021,0.0000015,0.0000029,0.0000739,0.0000068,0.9985608,0.0000004,0.0000061,0.0000024,0.0000190,0.0009263,0.0000040,0.0000029,0.0000061,0.0000034,0.0000057,0.0000023,0.0000015
2060,0.0065186,0.0206237,0.0085704,0.0026787,0.0058645,0.0020752,0.0138917,0.0057619,0.0015920,0.0044549,0.0659847,0.0025350,0.0330342,0.0072924,0.0038982,0.0049861,0.0039109,0.0027876,0.0071764,0.0044045,0.0026527,0.0210443,0.0084570,0.0148602,0.0025137,0.5846904,0.0026735,0.0036481,0.0047026,0.0019300,0.0020386,0.0035296,0.0019601,0.0049239,0.0042423,0.0052709,0.0070259,0.0086988,0.0017453,0.0098093,0.0060304,0.0377372,0.0072576,0.0025694,0.0039808,0.0162639,0.0087490,0.0071830,0.0046293,0.0011405
2061,0.0000016,0.0000047,0.0000116,0.0000501,0.0000354,0.0000079,0.0000037,0.0000132,0.0000118,0.0000086,0.0001477,0.0000037,0.0000093,0.9938434,0.0000252,0.0000174,0.0000274,0.0000338,0.0000049,0.0000149,0.0000068,0.0000131,0.0000039,0.0000123,0.0000072,0.0000190,0.0010079,0.0001185,0.0001731,0.0000055,0.0000039,0.0000100,0.0000623,0.0000039,0.0000006,0.0000219,0.0000234,0.0038524,0.0000119,0.0000130,0.0000121,0.0000049,0.0000062,0.0000072,0.0002486,0.0000077,0.0000149,0.0000348,0.0000082,0.0000082
2062,0.0004540,0.0024313,0.0008438,0.0031936,0.0016595,0.0042683,0.0009166,0.0107748,0.0012453,0.0012846,0.0014946,0.0022063,0.0025868,0.0009725,0.0007644,0.0025509,0.0105995,0.0007880,0.0114920,0.0009881,0.0019515,0.0015171,0.0005289,0.0014608,0.0008722,0.0008757,0.0009592,0.0004809,0.0017027,0.0284264,0.0032788,0.0017470,0.0890019,0.0049052,0.0033454,0.0026286,0.7681210,0.0048698,0.0012411,0.0055327,0.0017893,0.0002740,0.0008894,0.0013807,0.0023252,0.0014488,0.0011313,0.0016381,0.0027713,0.0013897
2063,0.9654439,0.0000879,0.0002168,0.0004842,0.0000718,0.0001710,0.0002865,0.0003021,0.0003961,0.0001736,0.0004227,0.0005100,0.0004524,0.0007734,0.0002992,0.0001650,0.0002872,0.0004671,0.0034688,0.0002508,0.0004166,0.0000905,0.0003894,0.0010072,0.0003037,0.0002986,0.0023514,0.0052395,0.0018520,0.0012834,0.0030448,0.0012268,0.0003528,0.0001914,0.0005290,0.0000710,0.0001081,0.0005512,0.0002525,0.0005155,0.0010547,0.0001978,0.0004360,0.0001373,0.0003177,0.0002552,0.0000838,0.0003362,0.0022228,0.0001526
2064,0.1230487,0.0184272,0.0047364,0.0010262,0.0035461,0.0200003,0.0057953,0.0081091,0.0064671,0.0061122,0.0158405,0.0075880,0.0031453,0.0058533,0.0078085,0.0107050,0.0068143,0.0034743,0.0258685,0.0029023,0.0087617,0.0259961,0.0066339,0.2647031,0.0040656,0.0033871,0.0078980,0.0161944,0.0192754,0.0043694,0.0048413,0.0174684,0.0045067,0.0071009,0.0084694,0.0087968,0.0051901,0.0115589,0.0317638,0.0042778,0.0018812,0.0094366,0.0037895,0.0269068,0.1247469,0.0029197,0.0025570,0.0023098,0.0029365,0.0699885
2065,0.0000088,0.9981242,0.0000429,0.0000086,0.0000121,0.0000247,0.0000075,0.0000264,0.0000311,0.0000216,0.0000236,0.0000047,0.0000115,0.0000062,0.0000095,0.0000125,0.0000357,0.0000429,0.0000031,0.0000267,0.0000016,0.0000168,0.0000318,0.0000061,0.0000352,0.0000055,0.0000741,0.0002033,0.0000274,0.0000251,0.0000246,0.0000273,0.0000180,0.0002903,0.0000643,0.0000125,0.0000266,0.0000240,0.0000172,0.0000377,0.0000088,0.0000158,0.0000067,0.0000054,0.0000251,0.0000829,0.0003588,0.0000063,0.0000343,0.0000022
2066,0.0632746,0.0417600,0.0101857,0.0082890,0.0261189,0.0080552,0.0289671,0.0078975,0.0248398,0.0081179,0.0154104,0.0124086,0.0441314,0.0500504,0.0167385,0.0121216,0.0099306,0.0120807,0.0090063,0.0243376,0.0524886,0.0058518,0.0126844,0.0143702,0.0144244,0.0051260,0.0093625,0.0139044,0.0137611,0.0160793,0.0567231,0.0045792,0.0844458,0.0047858,0.0064374,0.0288534,0.0131018,0.0154880,0.0292579,0.0294428,0.0073401,0.0058257,0.0177707,0.0084809,0.0095168,0.0158971,0.0273345,0.0194303,0.0131114,0.0104029
2067,0.0010502,0.0020170,0.0022464,0.0021184,0.0017848,0.0025221,0.0012320,0.0015629,0.0015171,0.0055107,0.0004470,0.0073908,0.0013972,0.0007870,0.0025584,0.0004687,0.0002180,0.0020966,0.0009392,0.0360369,0.0009020,0.0004629,0.0006515,0.0008841,0.0066400,0.0016138,0.1227333,0.0148181,0.0014147,0.0020573,0.0018706,0.7187124,0.0010110,0.0007343,0.0012235,0.0147932,0.0013654,0.0023408,0.0015415,0.0019416,0.0038111,0.0013525,0.0005293,0.0013849,0.0009967,0.0008556,0.0091962,0.0067414,0.0003355,0.0031835
2068,0.0016693,0.0043460,0.0032646,0.0053947,0.0023149,0.0037304,0.0039746,0.0058552,0.0008910,0.0089003,0.0041498,0.0016871,0.0019382,0.0325478,0.0014459,0.0010802,0.0029561,0.0066097,0.0013785,0.0054873,0.0061863,0.0024659,0.0010532,0.0015010,0.0014182,0.0332745,0.0017604,0.0051856,0.0177739,0.0019039,0.0043080,0.0052396,0.0012942,0.0058501,0.0011231,0.0122282,0.7132931,0.0035147,0.0038646,0.0189847,0.0063069,0.0181984,0.0033606,0.0014086,0.0018482,0.0025414,0.0026045,0.0022441,0.0036823,0.0159601
2069,0.0024783,0.0119684,0.0026195,0.0034607,0.0019400,0.0020325,0.0029700,0.0080257,0.0073846,0.0029498,0.0060038,0.0025637,0.0038983,0.0074080,0.0159298,0.0027752,0.0018235,0.0056527,0.0026764,0.0131572,0.0011069,0.0015510,0.0114620,0.2315298,0.0074554,0.0016806,0.0012958,0.0033835,0.4068689,0.0026150,0.0031683,0.0120721,0.0031734,0.0576470,0.0059873,0.0043118,0.0270682,0.0036560,0.0019134,0.0023575,0.0035599,0.0019431,0.0010950,0.0034516,0.0715037,0.0057521,0.0043513,0.0044976,0.0024620,0.0033617
2070,0.0604003,0.0028518,0.0088789,0.0071555,0.4753880,0.0069759,0.0043226,0.0089575,0.0080304,0.0075794,0.0035167,0.0080047,0.0022274,0.0082056,0.0062857,0.0065073,0.0085831,0.0040077,0.0289640,0.0028380,0.0072567,0.0073778,0.0044237,0.0113489,0.0175002,0.0086503,0.0044959,0.0025689,0.0056577,0.0120119,0.0015835,0.0021904,0.0055475,0.0048927,0.0018065,0.1220275,0.0076167,0.0038372,0.0160484,0.0091569,0.0066109,0.0044481,0.0054391,0.0059391,0.0116429,0.0038380,0.0084104,0.0046254,0.0034522,0.0199139
2071,0.0009479,0.0023227,0.0013263,0.0004559,0.0019272,0.0011158,0.0022570,0.0009504,0.0036944,0.0013465,0.0010485,0.0012482,0.0023577,0.8740069,0.0025005,0.0039746,0.0008877,0.0019086,0.0011171,0.0031122,0.0021882,0.0039930,0.0013763,0.0021829,0.0023261,0.0037355,0.0031125,0.0026022,0.0010562,0.0029025,0.0003739,0.0127706,0.0019108,0.0072449,0.0029586,0.0020475,0.0064770,0.0018013,0.0019709,0.0016080,0.0040737,0.0066753,0.0027930,0.0017688,0.0011609,0.0018003,0.0029463,0.0013330,0.0022024,0.0021012
2072,0.0051926,0.0045714,0.0217660,0.0092030,0.0046737,0.0066276,0.0066474,0.0051535,0.0075392,0.0200753,0.0050706,0.0018932,0.0029007,0.0123428,0.0152623,0.0231239,0.0363140,0.0044145,0.0073515,0.0217899,0.0613453,0.0107213,0.0067160,0.0212028,0.0061513,0.0483077,0.0059165,0.0298625,0.0038491,0.0181298,0.0033505,0.0018479,0.2037969,0.0173755,0.0140721,0.0044283,0.0271745,0.0080876,0.0047812,0.0139973,0.0102442,0.0033440,0.0073019,0.0011645,0.0116491,0.0068535,0.0125329,0.0065273,0.2030148,0.0043405
2073,0.0030529,0.0048675,0.0042217,0.0036309,0.0017310,0.3296608,0.0034960,0.0029507,0.0027594,0.0055861,0.0062702,0.0124341,0.0037806,0.0503840,0.0028620,0.0087877,0.3252530,0.0088070,0.0026884,0.0033689,0.0221714,0.0070971,0.0047672,0.0093253,0.0079447,0.0049611,0.0013874,0.0029111,0.0102809,0.0052074,0.0032974,0.0068813,0.0156137,0.0048502,0.0088464,0.0029757,0.0081683,0.0267363,0.0095918,0.0139382,0.0029771,0.0018702,0.0030189,0.0046038,0.0019956,0.0056964,0.0033964,0.0025425,0.0044296,0.0059239
2074,0.0311703,0.0089610,0.0084319,0.0051672,0.0024588,0.0102539,0.0090640,0.0113375,0.0397764,0.0022957,0.0101463,0.0066218,0.0096503,0.0034061,0.0024375,0.0092974,0.0018724,0.0045806,0.0067047,0.0012672,0.0090507,0.0039344,0.0058800,0.0097213,0.0040524,0.0175171,0.0018040,0.0102740,0.0055964,0.4682321,0.0052286,0.0048991,0.0154212,0.0120451,0.0066075,0.0150006,0.0052277,0.0023060,0.1377600,0.0039448,0.0045633,0.0072440,0.0041046,0.0070077,0.0008257,0.0132344,0.0011576,0.0093678,0.0061255,0.0169653
2075,0.0004115,0.0016571,0.0017690,0.0014551,0.0007638,0.0010518,0.0007134,0.0017830,0.0007098,0.1098959,0.0023387,0.0015390,0.0035810,0.0009040,0.0021118,0.0016560,0.0004903,0.0045685,0.0004939,0.0007832,0.0035112,0.0728620,0.0280212,0.0044840,0.0007037,0.0012333,0.0007055,0.0004653,0.0019595,0.0000472,0.0011363,0.0004110,0.0009274,0.0011026,0.0016537,0.4385759,0.0016704,0.0003084,0.0040489,0.1026994,0.0008580,0.0011152,0.0004537,0.0017736,0.0010766,0.0003349,0.0009510,0.1816453,0.0054287,0.0011590
2076,0.0178297,0.0020195,0.0010913,0.0005348,0.0001129,0.0027785,0.0016888,0.0059899,0.0056210,0.0044942,0.0019377,0.0182375,0.0040586,0.0054918,0.0044970,0.0088652,0.0015335,0.0015886,0.0344895,0.0108427,0.0145239,0.0023958,0.0069727,0.0062077,0.0171313,0.0012293,0.0017068,0.0045121,0.0089300,0.0147256,0.0012213,0.0067189,0.0057391,0.0008958,0.0027150,0.0111456,0.0155394,0.0178984,0.0056625,0.0051376,0.4589595,0.0010925,0.0578861,0.0028421,0.1228975,0.0045181,0.0340821,0.0173056,0.0111136,0.0045916
2077,0.0060630,0.0041303,0.0235106,0.0029616,0.0034444,0.0028501,0.0094617,0.0886895,0.0025268,0.0007000,0.0026819,0.3215414,0.0034154,0.0053746,0.0042296,0.0016214,0.0057529,0.0047220,0.0066091,0.0029962,0.0098169,0.0073962,0.0116348,0.0062668,0.0081730,0.0104286,0.0021876,0.0064802,0.0057288,0.2952567,0.0062240,0.0031342,0.0037706,0.0035392,0.0057176,0.0037328,0.0035299,0.0218860,0.0066185,0.0030589,0.0071660,0.0104479,0.0031595,0.0046700,0.0128561,0.0026947,0.0050792,0.0020393,0.0128567,0.0111668
2078,0.0244986,0.0039519,0.0081393,0.0093929,0.0072169,0.0136555,0.0057541,0.0511327,0.0081212,0.0105586,0.0306731,0.0093498,0.0263049,0.0055544,0.0084671,0.0222873,0.0083485,0.0434256,0.0103656,0.0105946,0.0212722,0.0114523,0.0120474,0.0189171,0.0039080,0.0694978,0.0676660,0.0209168,0.0117569,0.0280770,0.0816391,0.0112474,0.0047044,0.0051847,0.0270153,0.0339646,0.0386526,0.0135534,0.0102019,0.0210320,0.0402319,0.0128175,0.0282726,0.0090213,0.0117769,0.0184357,0.0141954,0.0121210,0.0158378,0.0067904
2079,0.0028145,0.0080531,0.0085149,0.0065473,0.0175639,0.0208416,0.0024378,0.0115144,0.0059609,0.0087269,0.0082679,0.0467029,0.0038021,0.0137600,0.0170695,0.0127595,0.0034223,0.0051131,0.0064835,0.0172457,0.0216925,0.0111153,0.0342228,0.0100578,0.0188314,0.0058967,0.0055406,0.0037121,0.0141309,0.0135698,0.0072763,0.0043931,0.0085559,0.0051829,0.0463182,0.0192844,0.0192657,0.0035696,0.0090314,0.0052757,0.0116811,0.0454765,0.3658164,0.0068903,0.0235168,0.0127463,0.0060098,0.0068690,0.0095785,0.0168905
2080,0.0026392,0.0029834,0.0060189,0.0059781,0.0013386,0.0020735,0.0397482,0.7952206,0.0051746,0.0054473,0.0019625,0.0189883,0.0028057,0.0045224,0.0015421,0.0011211,0.0046182,0.0010536,0.0004361,0.0029403,0.0006354,0.0010608,0.0038764,0.0045569,0.0008242,0.0027417,0.0004568,0.0014466,0.0046393,0.0015687,0.0057859,0.0046407,0.0005863,0.0013363,0.0047832,0.0009128,0.0048943,0.0004034,0.0010004,0.0164917,0.0027980,0.0017748,0.0020886,0.0026681,0.0033346,0.0078817,0.0024211,0.0026731,0.0023137,0.0027918
2081,0.0000678,0.0000414,0.0000448,0.0000622,0.0014559,0.0000867,0.0000449,0.0000324,0.0001770,0.0000642,0.0000310,0.0000633,0.0000496,0.0000662,0.0000763,0.0001164,0.0000173,0.0000392,0.0001040,0.0000762,0.0000363,0.0001795,0.0000719,0.0000282,0.0001054,0.0000690,0.0000230,0.0000216,0.0000831,0.0000652,0.9932497,0.0000351,0.0001018,0.0000739,0.0001741,0.0000108,0.0000987,0.0000339,0.0000305,0.0000523,0.0000832,0.0000346,0.0000228,0.0000439,0.0022663,0.0000947,0.0000889,0.0000387,0.0000493,0.0000170
2082,0.0120909,0.0266067,0.0067482,0.0112553,0.0150320,0.0093275,0.1469898,0.0028268,0.0260787,0.0295792,0.0051784,0.0070703,0.0186594,0.0061890,0.0089879,0.0073363,0.0073321,0.0076908,0.0153985,0.0079163,0.0148039,0.0126318,0.0034750,0.0033266,0.0040964,0.0077165,0.0145903,0.0014518,0.0545737,0.0115010,0.0068555,0.0266393,0.0066418,0.0168577,0.0074897,0.0062422,0.0055177,0.0372752,0.0038569,0.0099690,0.0383091,0.0163750,0.0158283,0.0046526,0.0153124,0.0021548,0.0926661,0.0275386,0.1489318,0.0044253
2083,0.0002538,0.0004537,0.0002542,0.0001064,0.0004445,0.0002062,0.0001128,0.0001231,0.0003699,0.0001373,0.0002190,0.0001218,0.0002348,0.0003332,0.0002668,0.0003984,0.0001871,0.0003409,0.0002504,0.0005820,0.0000990,0.0001825,0.0001256,0.0045784,0.0001258,0.0000957,0.0001891,0.0004194,0.0003959,0.9786274,0.0001227,0.0002671,0.0004233,0.0000809,0.0003814,0.0001980,0.0005655,0.0000826,0.0001434,0.0046995,0.0003353,0.0001614,0.0008023,0.0001863,0.0001333,0.0004433,0.0001031,0.0001188,0.0004360,0.0000805
2084,0.0062186,0.0078835,0.0416651,0.0033754,0.0147782,0.0303868,0.0050060,0.0134299,0.0081697,0.0065697,0.0054344,0.0497284,0.0055102,0.0117486,0.0079763,0.0277253,0.0064226,0.0114425,0.0320570,0.0061222,0.0188523,0.0061294,0.0084908,0.0169726,0.0074340,0.0074260,0.0057991,0.0152157,0.0049073,0.1112778,0.0049707,0.0082016,0.0033842,0.2331896,0.0008755,0.0126793,0.0068921,0.0167167,0.0100247,0.0213757,0.0187683,0.0118022,0.0083164,0.0021114,0.0042712,0.0130921,0.0091510,0.0984084,0.0025359,0.0090773
2085,0.0002374,0.0031155,0.0046247,0.0002953,0.0007637,0.0005597,0.0004755,0.0033230,0.0005928,0.0002427,0.0041962,0.0010365,0.0003630,0.0016558,0.0004405,0.0002363,0.0027415,0.0026099,0.0006644,0.0017719,0.0003992,0.0003890,0.0777143,0.8098019,0.0013774,0.0127989,0.0016097,0.0005313,0.0002435,0.0002018,0.0031460,0.0045234,0.0079386,0.0013161,0.0007643,0.0118133,0.0003509,0.0003822,0.0003334,0.0036655,0.0008445,0.0005996,0.0008697,0.0008260,0.0002764,0.0077937,0.0016323,0.0003692,0.0066285,0.0109131
2086,0.0049065,0.0309835,0.0048189,0.0044869,0.0065116,0.0027845,0.0075236,0.0066989,0.0243399,0.0054967,0.0023588,0.0042918,0.0057559,0.0951475,0.0032359,0.0042353,0.0045604,0.0405521,0.0087460,0.0078330,0.0283287,0.0048791,0.1684058,0.0063955,0.0099634,0.0015463,0.0046832,0.0145223,0.0066007,0.0051343,0.0054036,0.0129682,0.0034280,0.0065812,0.1831670,0.0100078,0.0056982,0.0122480,0.0558875,0.0120601,0.0166849,0.0031509,0.0029089,0.0028050,0.0105356,0.1011218,0.0035686,0.0118635,0.0034613,0.0107229
2087,0.0655639,0.0284431,0.0142630,0.0089198,0.0108669,0.0093097,0.0188426,0.0070282,0.0254915,0.0192633,0.0276762,0.0125728,0.0077254,0.0050403,0.0122725,0.0227501,0.0830097,0.0036694,0.0052395,0.0228175,0.0063349,0.0154053,0.0176087,0.0232194,0.0112168,0.0071546,0.0059287,0.0280327,0.0443825,0.0291505,0.0126920,0.0167463,0.0082176,0.0187988,0.1724559,0.0098545,0.0115316,0.0166186,0.0052685,0.0144281,0.0025880,0.0030762,0.0072158,0.0199629,0.0094937,0.0460379,0.0073604,0.0113058,0.0034572,0.0036906
2088,0.1226661,0.0014247,0.0025899,0.0030912,0.0010047,0.0024363,0.0075466,0.0014723,0.0013190,0.0010614,0.0017999,0.0029188,0.0041634,0.0013093,0.0058991,0.0011154,0.0036212,0.0014546,0.0006466,0.0031707,0.0025476,0.0006207,0.0025573,0.0008016,0.0013055,0.0007953,0.0049665,0.0026496,0.0011168,0.0047069,0.0011103,0.0000956,0.0008802,0.0109237,0.0010432,0.0018670,0.0020021,0.0015784,0.7406869,0.0176303,0.0039495,0.0068295,0.0008769,0.0015768,0.0007167,0.0031999,0.0087060,0.0002818,0.0019426,0.0013233
2089,0.0014314,0.0002332,0.0006155,0.0006349,0.0003058,0.0002416,0.0004607,0.0001438,0.0010716,0.0005586,0.0007261,0.0120441,0.0005877,0.0018783,0.0012423,0.0006452,0.0008692,0.0008601,0.0009875,0.0014947,0.0002006,0.0006719,0.0009051,0.0002931,0.0005594,0.0001628,0.0006366,0.0452767,0.0492903,0.0004849,0.0005395,0.0006636,0.0026754,0.0006376,0.0014661,0.0008902,0.0004168,0.0008712,0.8513418,0.0004185,0.0011347,0.0004827,0.0004348,0.0048245,0.0010591,0.0005683,0.0015979,0.0025748,0.0011598,0.0007289
2090,0.0112056,0.0042827,0.0012449,0.0723638,0.0047851,0.0031369,0.0041086,0.0040560,0.0050347,0.0097986,0.0126653,0.0076333,0.0082445,0.0031119,0.0037714,0.0051268,0.0039983,0.0061135,0.0055959,0.0028487,0.0018044,0.0149985,0.0026937,0.0230343,0.0057017,0.0052396,0.0026238,0.4901264,0.0019969,0.0024053,0.0030343,0.1019032,0.0318598,0.0049785,0.0031706,0.0041668,0.0306006,0.0081169,0.0075808,0.0037802,0.0113116,0.0067858,0.0053871,0.0032048,0.0064201,0.0059979,0.0030489,0.0138168,0.0112790,0.0038049
2091,0.0164916,0.0004574,0.0005544,0.0003257,0.0003715,0.0002738,0.0001161,0.0008453,0.0002078,0.0003213,0.0002772,0.0004881,0.0020437,0.0002540,0.0008358,0.0000965,0.0011864,0.0002582,0.0015467,0.0009116,0.0003167,0.0003645,0.0006257,0.0004334,0.0008931,0.0004532,0.0004453,0.0048285,0.0001898,0.0005723,0.0005381,0.0006284,0.0001414,0.0007579,0.0005556,0.0007248,0.0002741,0.0002679,0.0003437,0.0003776,0.0005935,0.0004707,0.9525348,0.0004575,0.0006606,0.0009882,0.0003952,0.0003192,0.0005097,0.0014755
2092,0.0183232,0.0594426,0.0135094,0.0073530,0.0154391,0.0064305,0.0122941,0.0215609,0.0382868,0.0558300,0.0103526,0.0050864,0.0093540,0.0566461,0.0207220,0.0912068,0.0199237,0.0153234,0.0125825,0.0205371,0.0213249,0.0081658,0.0101659,0.0083466,0.0086822,0.0054228,0.0050955,0.0098035,0.0047163,0.0088712,0.0256680,0.0089402,0.0050998,0.0135408,0.0061351,0.0406609,0.0119406,0.0119737,0.0095316,0.0043314,0.0319527,0.0061612,0.0336612,0.0281928,0.0788976,0.0110942,0.0046041,0.0222671,0.0230840,0.0214634
2093,0.9158194,0.0018494,0.0003222,0.0013750,0.0008480,0.0011205,0.0004319,0.0001674,0.0008969,0.0006603,0.0001916,0.0003022,0.0010202,0.0003802,0.0014824,0.0036538,0.0012103,0.0008514,0.0006222,0.0001504,0.0013768,0.0005049,0.0006632,0.0002621,0.0005959,0.0005131,0.0017320,0.0001535,0.0002023,0.0008022,0.0370726,0.0002163,0.0003642,0.0002510,0.0011393,0.0006404,0.0004011,0.0004933,0.0066884,0.0005307,0.0001833,0.0070971,0.0004600,0.0015144,0.0007644,0.0003859,0.0005120,0.0004986,0.0002684,0.0003570
2094,0.0133068,0.0074275,0.0103239,0.0056282,0.0155108,0.0046102,0.0090871,0.0149357,0.0193746,0.0025104,0.0097820,0.0116297,0.0035379,0.0119581,0.0437674,0.0341032,0.0030928,0.0025210,0.0086955,0.0032908,0.0177422,0.0080051,0.0057974,0.0064764,0.0039993,0.0032031,0.0044339,0.0045832,0.0175969,0.0078887,0.0086319,0.0042140,0.0048048,0.0068860,0.0094069,0.4125230,0.0090518,0.0021983,0.0467510,0.0124875,0.0033496,0.0023184,0.0048702,0.0069131,0.1161744,0.0098487,0.0076327,0.0064881,0.0071710,0.0034586
2095,0.0189430,0.0037303,0.1302460,0.0053820,0.0024740,0.0163791,0.0076560,0.0022981,0.0015730,0.0055834,0.0235192,0.0045787,0.0128457,0.0032939,0.0056526,0.0026462,0.0107643,0.0027675,0.0011814,0.0227517,0.0329216,0.0039155,0.0031047,0.0016816,0.0017741,0.0068267,0.3976698,0.0216182,0.0225561,0.0038452,0.0026945,0.0269133,0.0506248,0.0062217,0.0103181,0.0050281,0.0034043,0.0032943,0.0128119,0.0054602,0.0053948,0.0168449,0.0158915,0.0202467,0.0095654,0.0018810,0.0108863,0.0033288,0.0024154,0.0065945
2096,0.0127578,0.0031902,0.0272442,0.0146360,0.0052964,0.0066954,0.0142047,0.0195725,0.0153481,0.0113807,0.0072280,0.0561236,0.0038903,0.0672613,0.0285007,0.0141647,0.0276097,0.0041418,0.0337078,0.0054385,0.0057647,0.0533898,0.0060823,0.0055164,0.0065637,0.0012417,0.0046694,0.0063047,0.0074229,0.0174321,0.0043462,0.0027993,0.0056753,0.0209309,0.2239677,0.0042686,0.0192422,0.0405058,0.0060605,0.0045863,0.0017812,0.0202935,0.0072618,0.0052366,0.0040459,0.0101308,0.0171502,0.0225394,0.0439711,0.0424264
2097,0.0005289,0.0003316,0.0008118,0.0004851,0.0018074,0.0023791,0.0009215,0.0007646,0.0008836,0.0002610,0.0009235,0.0004141,0.0012216,0.0007279,0.0011092,0.0012506,0.9043766,0.0005991,0.0010812,0.0002061,0.0012539,0.0005511,0.0005010,0.0009324,0.0029026,0.0007093,0.0004259,0.0008165,0.0004451,0.0259270,0.0015183,0.0004296,0.0006328,0.0014381,0.0008220,0.0005367,0.0009065,0.0002578,0.0025684,0.0003286,0.0014019,0.0006364,0.0019148,0.0005736,0.0006930,0.0014859,0.0016604,0.0242563,0.0010816,0.0013081
2098,0.0005698,0.0005700,0.0012260,0.0052674,0.0063331,0.0020910,0.0005737,0.0025790,0.0006554,0.0003032,0.0010867,0.0008896,0.0004069,0.0018661,0.0114921,0.0025935,0.0010559,0.0006392,0.0049263,0.0008494,0.0004212,0.0010192,0.0002254,0.0007297,0.0001637,0.0064817,0.0009873,0.0089434,0.0011945,0.0119397,0.0006173,0.0004646,0.8866036,0.0009670,0.0053665,0.0033528,0.0004788,0.0005205,0.0017607,0.0003549,0.0047568,0.0032669,0.0020352,0.0068424,0.0014611,0.0011679,0.0005998,0.0004062,0.0006296,0.0002671
2099,0.0021811,0.6949690,0.0116657,0.0082030,0.0022955,0.0008195,0.0028716,0.0088860,0.0009108,0.0112228,0.0301726,0.0018595,0.0090804,0.0017476,0.0026357,0.0010847,0.0022307,0.0009344,0.0071368,0.0024841,0.0098731,0.0087687,0.0070159,0.0040927,0.0951377,0.0003261,0.0115071,0.0056707,0.0013653,0.0067944,0.0000616,0.0021487,0.0005203,0.0007581,0.0086455,0.0017682,0.0014578,0.0058040,0.0009941,0.0006943,0.0029813,0.0004422,0.0011224,0.0027668,0.0045107,0.0002768,0.0058418,0.0016747,0.0007028,0.0028847
2100,0.0000189,0.0000333,0.0000089,0.0008017,0.0000337,0.0001493,0.0000290,0.0000399,0.0000429,0.0000098,0.0000084,0.0000410,0.0003832,0.0000064,0.0000066,0.0000118,0.0000087,0.0000477,0.0009254,0.0000143,0.0000588,0.0000095,0.0000373,0.0000112,0.0000177,0.0000053,0.0000140,0.0000038,0.0000781,0.0000106,0.0000601,0.0000562,0.0000282,0.0000337,0.0000103,0.0007873,0.0000169,0.0000140,0.0000050,0.0000038,0.0016321,0.0007431,0.0000091,0.0001266,0.0000704,0.0000475,0.9934749,0.0000034,0.0000037,0.0000059
